concept is Existence  Preservation and Conversion of Substance, accuracy is 0.2755905511811024, response is No
concept is Existence  Preservation and Conversion of Substance, accuracy is 0.2125984251968504, response is No
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.8452380952380952, response is Yes
concept is Molecules and Atoms, accuracy is 0.5673076923076923, response is Yes
concept is Research Into Substance Property, accuracy is 0.47572815533980584, response is Yes
concept is Molecules and Atoms, accuracy is 0.7951807228915663, response is Yes
concept is Molecules and Atoms, accuracy is 0.7469879518072289, response is Yes
concept is Solution, accuracy is 0.45918367346938777, response is Yes
concept is Research Into Substance Property, accuracy is 0.5048543689320388, response is Yes
concept is Solution, accuracy is 0.8660714285714286, response is Yes
concept is Molecules and Atoms, accuracy is 0.927710843373494, response is Yes
concept is Metal, accuracy is 0.47674418604651164, response is Yes
concept is Molecules and Atoms, accuracy is 0.9156626506024096, response is Yes
concept is Molecules and Atoms, accuracy is 0.891566265060241, response is Yes
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.7857142857142857, response is Yes
concept is Metal, accuracy is 0.7093023255813954, response is Yes
concept is Research Into Substance Property, accuracy is 0.9320388349514563, response is Yes
concept is Research Into Substance Property, accuracy is 0.6601941747572816, response is Yes
concept is Element, accuracy is 0.4719626168224299, response is Yes
concept is Molecules and Atoms, accuracy is 0.6385542168674698, response is Yes
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.5357142857142857, response is Yes
concept is Existence  Preservation and Conversion of Substance, accuracy is 0.08661417322834646, response is No
concept is Solution, accuracy is 0.45918367346938777, response is Yes
concept is Existence  Preservation and Conversion of Substance, accuracy is 0.031496062992125984, response is No
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.6071428571428571, response is Yes
concept is Element, accuracy is 0.35514018691588783, response is Yes
concept is Molecules and Atoms, accuracy is 0.1927710843373494, response is No
concept is Element, accuracy is 0.822429906542056, response is Yes
concept is Molecules and Atoms, accuracy is 0.8795180722891566, response is Yes
concept is Element, accuracy is 0.8271028037383178, response is Yes
concept is Solution, accuracy is 0.8877551020408163, response is Yes
concept is Element, accuracy is 0.46261682242990654, response is Yes
concept is Solution, accuracy is 0.5089285714285714, response is Yes
concept is Molecules and Atoms, accuracy is 0.5903614457831325, response is Yes
concept is Element, accuracy is 0.7710280373831776, response is Yes
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.5714285714285714, response is Yes
concept is Element, accuracy is 0.09813084112149532, response is No
concept is Research Into Substance Property, accuracy is 0.8252427184466019, response is Yes
concept is Exploration of the Rate Law, accuracy is 0.4339622641509434, response is Yes
concept is Exploration of the Rate Law, accuracy is 0.18867924528301888, response is Yes
concept is Research Into Substance Property, accuracy is 0.5339805825242718, response is Yes
concept is Solution, accuracy is 0.6530612244897959, response is Yes
concept is Solution, accuracy is 0.5625, response is Yes
concept is Element, accuracy is 0.4719626168224299, response is Yes
concept is Molecules and Atoms, accuracy is 0.2403846153846154, response is No
concept is Molecules and Atoms, accuracy is 0.7590361445783133, response is Yes
concept is Solution, accuracy is 0.4387755102040816, response is Yes
concept is Molecules and Atoms, accuracy is 0.9156626506024096, response is No
concept is Molecules and Atoms, accuracy is 0.46153846153846156, response is Yes
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.7976190476190477, response is Yes
concept is Solution, accuracy is 0.7857142857142857, response is Yes
concept is Metal, accuracy is 0.686046511627907, response is Yes
concept is Element, accuracy is 0.780373831775701, response is Yes
concept is Molecules and Atoms, accuracy is 0.22115384615384615, response is Yes
concept is Research Into Substance Property, accuracy is 0.20388349514563106, response is Yes
concept is Exploration of the Rate Law, accuracy is 0.2830188679245283, response is Yes
concept is Molecules and Atoms, accuracy is 0.4807692307692308, response is Yes
concept is Element, accuracy is 0.6495327102803738, response is Yes
concept is Element, accuracy is 0.7336448598130841, response is Yes
concept is Element, accuracy is 0.6682242990654206, response is Yes
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.44047619047619047, response is Yes
concept is Metal, accuracy is 0.9534883720930233, response is Yes
concept is Solution, accuracy is 0.5510204081632653, response is Yes
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.5595238095238095, response is Yes
concept is Existence  Preservation and Conversion of Substance, accuracy is 0.28346456692913385, response is No
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.5833333333333334, response is Yes
concept is Solution, accuracy is 0.8775510204081632, response is Yes
concept is Molecules and Atoms, accuracy is 0.5180722891566265, response is Yes
concept is Solution, accuracy is 0.7142857142857143, response is Yes
concept is Solution, accuracy is 0.7857142857142857, response is Yes
concept is Molecules and Atoms, accuracy is 0.8795180722891566, response is Yes
concept is Molecules and Atoms, accuracy is 0.4578313253012048, response is Yes
concept is Molecules and Atoms, accuracy is 0.5903614457831325, response is Yes
concept is Molecules and Atoms, accuracy is 0.5903614457831325, response is Yes
concept is Existence  Preservation and Conversion of Substance, accuracy is 0.8267716535433071, response is Yes
concept is Metal, accuracy is 0.313953488372093, response is Yes
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.7380952380952381, response is Yes
concept is Metal, accuracy is 0.46511627906976744, response is No
concept is Metal, accuracy is 0.8604651162790697, response is No
concept is Element, accuracy is 0.7149532710280374, response is Yes
concept is Metal, accuracy is 0.3953488372093023, response is No
concept is Molecules and Atoms, accuracy is 0.40963855421686746, response is No
concept is Molecules and Atoms, accuracy is 0.7469879518072289, response is Yes
concept is Element, accuracy is 0.7102803738317757, response is Yes
concept is Molecules and Atoms, accuracy is 0.39759036144578314, response is Yes
concept is Solution, accuracy is 0.8303571428571429, response is Yes
concept is Metal, accuracy is 0.7674418604651163, response is Yes
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.4523809523809524, response is Yes
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.2619047619047619, response is No
concept is Molecules and Atoms, accuracy is 0.7590361445783133, response is Yes
concept is Element, accuracy is 0.794392523364486, response is Yes
concept is Molecules and Atoms, accuracy is 0.46987951807228917, response is Yes
concept is Metal, accuracy is 0.8103448275862069, response is Yes
concept is Metal, accuracy is 0.3275862068965517, response is Yes
concept is Metal, accuracy is 0.9482758620689655, response is Yes
concept is Metal, accuracy is 0.5862068965517241, response is No
concept is Metal, accuracy is 0.7413793103448276, response is Yes
concept is Metal, accuracy is 0.603448275862069, response is No
concept is Metal, accuracy is 0.6206896551724138, response is No
concept is Metal, accuracy is 0.3448275862068966, response is No
concept is Metal, accuracy is 0.6379310344827587, response is No
concept is Metal, accuracy is 0.3793103448275862, response is No
concept is Metal, accuracy is 0.8620689655172413, response is Yes
concept is Metal, accuracy is 0.06896551724137931, response is No
concept is Metal, accuracy is 0.6551724137931034, response is No
concept is Molecules and Atoms, accuracy is 0.8365384615384616, response is No
concept is Molecules and Atoms, accuracy is 0.9711538461538461, response is Yes
concept is Air (Oxygen), accuracy is 0.36, response is No
concept is Basic Experimental Operation, accuracy is 0.04, response is No
concept is Molecules and Atoms, accuracy is 0.75, response is Yes
concept is Molecules and Atoms, accuracy is 0.7692307692307693, response is Yes
concept is Molecules and Atoms, accuracy is 0.5673076923076923, response is No
concept is Basic Experimental Operation, accuracy is 0.2, response is No
concept is Air (Oxygen), accuracy is 0.08, response is No
concept is Basic Experimental Operation, accuracy is 0.32, response is No
concept is Air (Oxygen), accuracy is 0.24, response is No
concept is Air (Oxygen), accuracy is 0.04, response is No
concept is Air (Oxygen), accuracy is 0.2, response is No
concept is Basic Experimental Operation, accuracy is 0.6, response is No
concept is Air (Oxygen), accuracy is 0.44, response is No
concept is Air (Oxygen), accuracy is 0.8, response is Yes
concept is Air (Oxygen), accuracy is 1.0, response is Yes
concept is Molecules and Atoms, accuracy is 0.2403846153846154, response is No
concept is Molecules and Atoms, accuracy is 0.46153846153846156, response is No
concept is Molecules and Atoms, accuracy is 0.22115384615384615, response is No
concept is Basic Experimental Operation, accuracy is 0.92, response is Yes
concept is Molecules and Atoms, accuracy is 0.4807692307692308, response is No
concept is Air (Oxygen), accuracy is 0.56, response is No
concept is Basic Experimental Operation, accuracy is 0.16, response is No
concept is Air (Oxygen), accuracy is 0.9333333333333333, response is Yes
concept is Air (Oxygen), accuracy is 0.8, response is Yes
concept is Air (Oxygen), accuracy is 0.8666666666666667, response is Yes
concept is Air (Oxygen), accuracy is 0.6333333333333333, response is Yes
concept is Air (Oxygen), accuracy is 0.6, response is Yes
concept is Air (Oxygen), accuracy is 0.06666666666666667, response is No
concept is Air (Oxygen), accuracy is 0.26666666666666666, response is No
