concept is Integral Expressions, accuracy is 0.4342857142857143, response is Yes
concept is Rational Number, accuracy is 0.9014925373134328, response is Yes
concept is Rational Number, accuracy is 0.6129807692307693, response is No
concept is Rectangular Coordinate System, accuracy is 0.41025641025641024, response is Yes
concept is Geometry, accuracy is 0.33014354066985646, response is No
concept is Quadratic Radical Equation, accuracy is 0.6666666666666666, response is No
concept is Linear Function, accuracy is 0.45161290322580644, response is No
concept is Rectangular Coordinate System, accuracy is 0.14705882352941177, response is No
concept is Application of Quadratic Equation in One Variable, accuracy is 0.7333333333333333, response is No
concept is Linear Equations in One Variable, accuracy is 0.6975476839237057, response is Yes
concept is Multiplication of Integral Expression, accuracy is 0.6363636363636364, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.4246575342465753, response is No
concept is Application of Quadratic Equation in One Variable, accuracy is 0.674074074074074, response is Yes
concept is Rational Number, accuracy is 0.23548387096774193, response is No
concept is Application of Quadratic Equation in One Variable, accuracy is 0.8095238095238095, response is No
concept is Rectangular Coordinate System, accuracy is 0.1891891891891892, response is No
concept is Multiplication of Integral Expression, accuracy is 0.5185185185185185, response is Yes
concept is Rectangular Coordinate System, accuracy is 0.42857142857142855, response is No
concept is Rectangular Coordinate System, accuracy is 0.11764705882352941, response is No
concept is Multiplication of Integral Expression, accuracy is 0.47368421052631576, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5, response is No
concept is Linear Equations in One Variable, accuracy is 0.6147308781869688, response is No
concept is Quadratic Radical Equation, accuracy is 0.14666666666666667, response is No
concept is Linear Function, accuracy is 0.48484848484848486, response is No
concept is Linear Equations in One Variable, accuracy is 0.06232294617563739, response is No
concept is Multiplication of Integral Expression, accuracy is 0.7027027027027027, response is Yes
concept is Application of Quadratic Equation in One Variable, accuracy is 0.6590909090909091, response is Yes
concept is Geometry, accuracy is 0.30097087378640774, response is No
concept is Multiplication of Integral Expression, accuracy is 0.2903225806451613, response is No
concept is Linear Equations in One Variable, accuracy is 0.5847255369928401, response is No
concept is Inverse Proportionality Function, accuracy is 0.7272727272727273, response is Yes
concept is Application of Quadratic Equation in One Variable, accuracy is 0.1640625, response is No
concept is Linear Equations in One Variable, accuracy is 0.4275184275184275, response is No
concept is Rectangular Coordinate System, accuracy is 0.25, response is No
concept is Application of Quadratic Equation in One Variable, accuracy is 0.7401574803149606, response is No
concept is Quadratic Radical Equation, accuracy is 0.5492957746478874, response is No
concept is Rational Number, accuracy is 0.7529976019184652, response is No
concept is Rectangular Coordinate System, accuracy is 0.13513513513513514, response is No
concept is Quadratic Radical Equation, accuracy is 0.8354430379746836, response is No
concept is Quadratic Radical Equation, accuracy is 0.625, response is No
concept is Inverse Proportionality Function, accuracy is 0.5522388059701493, response is No
concept is Rectangular Coordinate System, accuracy is 0.2777777777777778, response is No
concept is Multiplication of Integral Expression, accuracy is 0.0, response is No
concept is Quadratic Radical Equation, accuracy is 0.2361111111111111, response is No
concept is Linear Equations in One Variable, accuracy is 0.5388888888888889, response is No
concept is Rational Number, accuracy is 0.7912772585669782, response is No
concept is Linear Function, accuracy is 0.23333333333333334, response is No
concept is Rectangular Coordinate System, accuracy is 0.05714285714285714, response is No
concept is Multiplication of Integral Expression, accuracy is 0.48717948717948717, response is No
concept is Rational Number, accuracy is 0.7837837837837838, response is No
concept is Linear Equations in One Variable, accuracy is 0.7231638418079096, response is No
concept is Inverse Proportionality Function, accuracy is 0.49230769230769234, response is No
concept is Rational Number, accuracy is 0.3538961038961039, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5798969072164949, response is Yes
concept is Rational Number, accuracy is 0.5265700483091788, response is No
concept is Application of Quadratic Equation in One Variable, accuracy is 0.7307692307692307, response is Yes
concept is Rectangular Coordinate System, accuracy is 0.02702702702702703, response is No
concept is Rational Number, accuracy is 0.42891566265060244, response is No
concept is Application of Quadratic Equation in One Variable, accuracy is 0.6131386861313869, response is No
concept is Rational Number, accuracy is 0.8258706467661692, response is No
concept is Quadratic Radical Equation, accuracy is 0.618421052631579, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.36857142857142855, response is No
concept is Rectangular Coordinate System, accuracy is 0.3055555555555556, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.43373493975903615, response is No
concept is Application of Quadratic Equation in One Variable, accuracy is 0.8095238095238095, response is No
concept is Application of Quadratic Equation in One Variable, accuracy is 0.7867647058823529, response is No
concept is Multiplication of Integral Expression, accuracy is 0.5789473684210527, response is No
concept is Linear Function, accuracy is 0.5833333333333334, response is No
concept is Rational Number, accuracy is 0.6105919003115264, response is Yes
concept is Geometry, accuracy is 0.6428571428571429, response is No
concept is Inverse Proportionality Function, accuracy is 0.6027397260273972, response is No
concept is Linear Function, accuracy is 0.5161290322580645, response is No
concept is Linear Equations in One Variable, accuracy is 0.869942196531792, response is Yes
concept is Inverse Proportionality Function, accuracy is 0.7974683544303798, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5212264150943396, response is Yes
concept is Inverse Proportionality Function, accuracy is 0.7083333333333334, response is No
concept is Rectangular Coordinate System, accuracy is 0.41935483870967744, response is Yes
concept is Rational Number, accuracy is 0.5714285714285714, response is Yes
concept is Application of Quadratic Equation in One Variable, accuracy is 0.7307692307692307, response is No
concept is Linear Function, accuracy is 0.4810126582278481, response is Yes
concept is Linear Function, accuracy is 0.5263157894736842, response is No
concept is Linear Function, accuracy is 0.7777777777777778, response is No
concept is Linear Function, accuracy is 0.5, response is Yes
concept is Linear Function, accuracy is 0.625, response is No
concept is Linear Function, accuracy is 0.5882352941176471, response is Yes
concept is Linear Function, accuracy is 0.047619047619047616, response is No
concept is Linear Function, accuracy is 0.375, response is No
concept is Linear Function, accuracy is 0.2328767123287671, response is No
concept is Linear Function, accuracy is 0.2535211267605634, response is No
concept is Linear Function, accuracy is 0.42857142857142855, response is No
concept is Linear Function, accuracy is 0.6027397260273972, response is No
concept is Linear Function, accuracy is 0.35, response is Yes
concept is Linear Function, accuracy is 0.7857142857142857, response is Yes
concept is Linear Function, accuracy is 0.42105263157894735, response is No
concept is Linear Function, accuracy is 0.7083333333333334, response is No
concept is Linear Function, accuracy is 0.29411764705882354, response is Yes
concept is Linear Function, accuracy is 0.47058823529411764, response is No
concept is Linear Function, accuracy is 0.5555555555555556, response is No
concept is Linear Function, accuracy is 0.8260869565217391, response is Yes
concept is Linear Function, accuracy is 0.5569620253164557, response is No
concept is Linear Function, accuracy is 0.875, response is Yes
concept is Linear Function, accuracy is 0.6521739130434783, response is No
concept is Integral Expressions, accuracy is 0.5879120879120879, response is Yes
concept is Integral Expressions, accuracy is 0.7158469945355191, response is Yes
concept is Rational Number, accuracy is 0.7912772585669782, response is Yes
concept is Rational Number, accuracy is 0.5714285714285714, response is Yes
